record_id,product_family_id,source,source_url,collection_date,observed_title,category,subcategory,competitor_type,display_currency,original_price,cleaned_price,price_basis,duration_minutes,group_model,language,rating_scale,rating_value,review_count,positioning,differentiating_features,duplicate_note,missing_data_flag,evidence_class,confidence,status,source_owner,product_detail_url,operator_name,operator_product_reference,observation_datetime,service_date,participant_profile,option_observed,display_context,promotion_flag,reference_price_original,normalized_currency,normalized_price,fx_rate,fx_rate_date,itinerary_summary,inclusions_summary,meeting_point,cancellation_summary,duplicate_candidate_group,duplicate_review_status,transformation_note,collection_stage,reviewer,last_reviewed
APD02-098,,EXPEDIA,https://www.expedia.com/things-to-do/amsterdam-exclusive-heineken-experience-vip-tour-ticket.a4997663.activity-details,2026-08-23,Amsterdam: Exclusive Heineken Experience VIP Tour Ticket,Hybrid,guided brand attraction and tasting,DIRECT,USD,$73.91,73.91,per_person,150,small group,English,,,,premium behind-the-scenes brand experience,guided heritage; collection depot; five beers; bites; gift,,false,Observed Data,High,FULL,Expedia,https://www.expedia.com/things-to-do/amsterdam-exclusive-heineken-experience-vip-tour-ticket.a4997663.activity-details,Heineken Experience,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,Expedia page displayed $73.91 for 1 adult and 2h30m.,NO,,,,,,,Entry; guide; behind-the-scenes; five beers; bites; gift,Stadhouderskade 78,,DUP-HEINEKEN-VIP,REVIEW_REQUIRED,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-099,,EXPEDIA,https://www.expedia.com/things-to-do/skip-the-line-heineken-experience-ticket-canal-cruise.a486733.activity-details,2026-08-23,Heineken Canal Cruise with Drinks & Heineken Experience,Hybrid,canal cruise and attraction combo,DIRECT,NOT_DISPLAYED,NOT_DISPLAYED,,not_displayed,,shared,NOT_DISPLAYED,,,,social cruise plus brand attraction,branded boat; drinks/snacks; live host; Heineken Experience entry,,true,Observed Data,Medium,FULL,Expedia,https://www.expedia.com/things-to-do/skip-the-line-heineken-experience-ticket-canal-cruise.a486733.activity-details,Blue Boat Company / Heineken Experience,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,Expedia page described one-way/roundtrip cruise options plus Heineken Experience; stable price/duration not retained.,NO,,,,,,,,Stadhouderskade 550 / 78,,DUP-HEINEKEN-CRUISE-COMBO,REVIEW_REQUIRED,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-100,,EXPEDIA,https://www.expedia.com/things-to-do/amsterdam-combo-heineken-experience-1-hour-canal-cruise.a740034.activity-details,2026-08-23,Amsterdam Combo: Heineken Experience & 1-Hour Canal Cruise,Hybrid,attraction and canal-cruise combo,DIRECT,NOT_DISPLAYED,NOT_DISPLAYED,,not_displayed,180,shared,English;Arabic;Dutch;French;German;Hindi;Hebrew;Italian;Japanese;Mandarin;Polish;Portuguese;Russian;Spanish;Turkish;Thai,,,,first-visit attraction and cruise bundle,Heineken Experience; 1h canal cruise; multilingual audio guide,,true,Observed Data,Medium,FULL,Expedia,https://www.expedia.com/things-to-do/amsterdam-combo-heineken-experience-1-hour-canal-cruise.a740034.activity-details,Tours & Tickets / LOVERS / Heineken Experience,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,Expedia page displayed 3h combination structure; stable price not retained in retrieved result.,NO,,,,,,,,Stadhouderskade 78 / canal departure points,,DUP-HEINEKEN-CRUISE-COMBO,REVIEW_REQUIRED,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-101,PF-THIS-IS-HOLLAND-ENTRY,IAMSTERDAM,https://www.iamsterdam.com/en/whats-on/calendar/attractions-and-sights/attractions/this-is-holland-the-ultimate-5d-flight-experience,2026-08-23,THIS IS HOLLAND - The Ultimate 5D Flight Experience,Performance/Other,5D flight attraction,SUBSTITUTE,INCLUDED,Included with I amsterdam City Card,,included,60,shared,NOT_DISPLAYED,,,,destination-card immersive Netherlands overview,9-minute 5D flight; 22 locations; wind/mist/scent; pre-show context,,true,Observed Data,High,FULL,I amsterdam,https://www.iamsterdam.com/en/whats-on/calendar/attractions-and-sights/attractions/this-is-holland-the-ultimate-5d-flight-experience,THIS IS HOLLAND,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,I amsterdam states City Card admission is free with required time-slot reservation.,NO,,,,,,,,Overhoeksplein 51,,DUP-THIS-IS-HOLLAND-ENTRY,CONFIRMED_SAME_FAMILY,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-102,PF-AMSTERDAM-DUNGEON-ENTRY,IAMSTERDAM,https://www.iamsterdam.com/en/whats-on/calendar/attractions-and-sights/attractions/the-amsterdam-dungeon,2026-08-23,The Amsterdam Dungeon,Performance/Other,live-actor historical attraction,SUBSTITUTE,INCLUDED,City Card access; time slot required,,included,,shared,NOT_DISPLAYED,,,,interactive dark-history attraction,9 shows; 10 actors; 500 years of Amsterdam history,,true,Observed Data,High,FULL,I amsterdam,https://www.iamsterdam.com/en/whats-on/calendar/attractions-and-sights/attractions/the-amsterdam-dungeon,The Amsterdam Dungeon,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,I amsterdam page provides City Card time-slot booking instructions and attraction details.,NO,,,,,,,,Rokin 78,,DUP-AMSTERDAM-DUNGEON-ENTRY,CONFIRMED_SAME_FAMILY,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-103,PF-MOCO-ENTRY,IAMSTERDAM,https://www.iamsterdam.com/en/whats-on/calendar/museums-and-galleries/museums/moco-museum,2026-08-23,Moco Museum,Pass/Attraction,modern/contemporary art museum,SUBSTITUTE,INCLUDED,Included with I amsterdam City Card,,included,,self-guided,NOT_DISPLAYED,,,,destination-card modern and digital art,Banksy; Basquiat; Haring; Warhol; immersive/digital pieces,,true,Observed Data,High,FULL,I amsterdam,https://www.iamsterdam.com/en/whats-on/calendar/museums-and-galleries/museums/moco-museum,Moco Museum,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,I amsterdam states Moco can be visited with City Card and no advance timeslot is required.,NO,,,,,,,,Honthorststraat 20,,DUP-MOCO-ENTRY,CONFIRMED_SAME_FAMILY,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-104,,IAMSTERDAM,https://www.iamsterdam.com/en/whats-on/calendar/attractions-and-sights/canal-cruises/feboat,2026-08-23,FEBOAT,Hybrid,canal cruise and Dutch snack tasting,DIRECT,NOT_DISPLAYED,NOT_DISPLAYED,,not_displayed,95,shared,NOT_DISPLAYED,,,,Dutch snack culture interpreted on canal cruise,canal sightseeing; FEBO brand story; tasting menu; complimentary drink,,true,Observed Data,Medium,FULL,I amsterdam,https://www.iamsterdam.com/en/whats-on/calendar/attractions-and-sights/canal-cruises/feboat,FEBOAT,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,I amsterdam page lists 18:00-19:35 operating window and tasting menu; stable numeric ticket price not displayed.,NO,,,,,,,fries; bitterballen; frikandel; cheese soufflé; drink,Badhuiskade near Lookout / This is Holland,,DUP-FEBOAT,NOT_ASSESSED,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-105,,GYG,https://www.getyourguide.com/amsterdam-l36/amsterdam-rijksmuseum-entry-ticket-t7135/,2026-08-23,Amsterdam: Rijksmuseum Entry Ticket,Pass/Attraction,national museum admission,SUBSTITUTE,USD,$32,32,per_person,1440,self-guided,NOT_DISPLAYED,5,4.7,29518,major museum access,"800 years of Dutch art/history; 8,000 objects; Night Watch",,true,Observed Data,High,FULL,GetYourGuide,https://www.getyourguide.com/amsterdam-l36/amsterdam-rijksmuseum-entry-ticket-t7135/,GetYourGuide Tours & Tickets GmbH,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,GetYourGuide public page displayed from $32 per person; ticket valid 1 day.,NO,,,,,,,Museum entry; permanent exhibition; cloakroom; Wi-Fi; booking fee,Museumstraat 1,,DUP-RIJKSMUSEUM-ENTRY,REVIEW_REQUIRED,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-106,,GYG,https://www.getyourguide.com/amsterdam-l36/amsterdam-moco-museum-and-1-hour-canal-cruise-t161439/,2026-08-23,Amsterdam: Moco Museum Entry Ticket and Canal Cruise,Hybrid,museum and canal-cruise combo,DIRECT,EUR,€28,28,per_person,,shared,English;Spanish;Thai;Turkish;Catalan;Chinese;Dutch;French;German;Hebrew;Hindi;Indonesian;Italian;Japanese;Arabic;Polish;Portuguese;Russian,5,4.4,218,museum plus canal discovery bundle,Moco skip-line entry; 1h canal cruise; GPS audio guide,,true,Observed Data,High,FULL,GetYourGuide,https://www.getyourguide.com/amsterdam-l36/amsterdam-moco-museum-and-1-hour-canal-cruise-t161439/,,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,GetYourGuide page displayed from €28 per person; museum plus one-hour canal cruise.,NO,,,,,,,,Honthorststraat 20 plus cruise departure points,,DUP-MOCO-CRUISE-COMBO,REVIEW_REQUIRED,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-107,PF-AMAZE-ENTRY,GYG,https://www.getyourguide.com/amsterdam-l36/amsterdam-amaze-immersive-audiovisual-experience-ticket-t404922/,2026-08-23,AMAZE Amsterdam: Immersive Audiovisual Experience,Performance/Other,immersive audiovisual attraction,SUBSTITUTE,USD,$28,28,per_person,60,shared,NOT_DISPLAYED,5,4.2,5925,immersive light/sound media experience,interactive rooms; lights; lasers; sound; smoke; media art,,true,Observed Data,High,FULL,GetYourGuide,https://www.getyourguide.com/amsterdam-l36/amsterdam-amaze-immersive-audiovisual-experience-ticket-t404922/,AMAZE,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,GetYourGuide page describes one-hour experience; destination result showed current from-price around $28.,NO,,,,,,,,Elementenstraat 25,,DUP-AMAZE-ENTRY,CONFIRMED_SAME_FAMILY,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
APD02-108,,GYG,https://www.getyourguide.com/en-gb/amsterdam-l36/amsterdam-combination-this-is-holland-and-1hr-canal-cruise-t458948/,2026-08-23,Amsterdam: This Is Holland 5D Flight and Canal Cruise Combo,Hybrid,5D attraction and canal-cruise combo,DIRECT,USD,$42,42,per_person,60,shared,English;Dutch;German;French;Italian;Spanish;Portuguese;Polish;Russian;Turkish;Thai;Indonesian;Chinese;Korean;Japanese;Arabic;Hebrew,5,4.5,80,flight simulation plus city canal cruise,THIS IS HOLLAND flight; 1h canal cruise; multilingual audio guide,,false,Observed Data,High,FULL,GetYourGuide,https://www.getyourguide.com/en-gb/amsterdam-l36/amsterdam-combination-this-is-holland-and-1hr-canal-cruise-t458948/,,,2026-08-23T00:46:00+04:00,,1 adult standard participant,Standard/publicly displayed option,GetYourGuide destination/product page showed from $42 promotional price for combo; product page lists 1h duration.,YES,$51,,,,,,,THIS IS HOLLAND / LOVERS departure point,,DUP-THIS-IS-HOLLAND-CRUISE-COMBO,REVIEW_REQUIRED,Phase 2C gap-led public-page observation; no FX normalization. Common service-date checkout and second-review QA remain pending.,REVIEWED,OpenAI research pass 3,2026-08-23
